glyph,unicode,leaf,line,band,category,x,y,w,h,notes
r.48pt,,466,48pt,5,lower,1703,1781,76,178,"survey #94, 'Hotel Guests 6 Scare Bandit'"
e.48pt_3,,466,48pt,5,lower,1778,1781,83,180,"survey #95, 'Hotel Guests 6 Scare Bandit'"
B.48pt_2,,466,48pt,5,cap,1927,1714,106,244,"survey #96, 'Hotel Guests 6 Scare Bandit'"
a.48pt_2,,466,48pt,5,lower,2030,1782,88,178,"survey #97, 'Hotel Guests 6 Scare Bandit'"
n.48pt,,466,48pt,5,lower,2117,1781,96,178,"survey #98, 'Hotel Guests 6 Scare Bandit'"
d.48pt,,466,48pt,5,lower,2213,1714,94,246,"survey #99, 'Hotel Guests 6 Scare Bandit'"
i.48pt,,466,48pt,5,lower,2306,1714,50,245,"survey #100, 'Hotel Guests 6 Scare Bandit'"
t.48pt_3,,466,48pt,5,lower,2354,1742,74,220,"survey #101, 'Hotel Guests 6 Scare Bandit'"
J,004A,466,42pt,2,cap,512,738,75,222,"survey #18, 'JUDGMENT DEMANDED'"
U,0055,466,42pt,2,cap,587,739,101,224,"survey #19, 'JUDGMENT DEMANDED'"
D.42pt,,466,42pt,2,cap,689,738,97,222,"survey #20, 'JUDGMENT DEMANDED'"
G.42pt,,466,42pt,2,cap,787,739,98,221,"survey #21, 'JUDGMENT DEMANDED'"
M.42pt,,466,42pt,2,cap,885,739,118,222,"survey #22, 'JUDGMENT DEMANDED'"
